Date,Symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-19,VTC,88.45999908447266,88.69000244140625,88.41999816894531,88.58000183105469,51000,0.0,0
2021-03-22,VTC,88.83000183105469,89.08000183105469,88.77999877929688,88.91999816894531,35500,0.0,0
2021-03-23,VTC,88.91999816894531,89.16999816894531,88.91999816894531,89.13999938964844,824300,0.0,0
2021-03-24,VTC,89.06999969482422,89.37999725341797,89.04000091552734,89.37999725341797,226800,0.0,0
2021-03-25,VTC,89.4000015258789,89.4739990234375,89.18499755859375,89.30999755859375,42400,0.0,0
2021-03-26,VTC,89.2300033569336,89.3550033569336,89.05999755859375,89.2300033569336,30928,0.0,0
2021-03-19,VTEB,54.5,54.5,54.400001525878906,54.470001220703125,1105700,0.0,0
2021-03-22,VTEB,54.470001220703125,54.4900016784668,54.439998626708984,54.459999084472656,1455100,0.0,0
2021-03-23,VTEB,54.54999923706055,54.59000015258789,54.5099983215332,54.5099983215332,1447100,0.0,0
2021-03-24,VTEB,54.599998474121094,54.619998931884766,54.54999923706055,54.599998474121094,1361600,0.0,0
2021-03-25,VTEB,54.66999816894531,54.68000030517578,54.599998474121094,54.630001068115234,831200,0.0,0
2021-03-26,VTEB,54.58000183105469,54.649898529052734,54.58000183105469,54.630001068115234,796125,0.0,0
2021-03-19,VTIP,51.43628985667962,51.456253942982144,51.40634563110591,51.44627380371094,1177300,0.0,0
2021-03-22,VTIP,51.44627406718071,51.48620223999023,51.43629012009826,51.486202239990234,1067000,0.0,0
2021-03-23,VTIP,51.456252167815066,51.49618033904264,51.43628808220128,51.46623611450195,1184900,0.0,0
2021-03-24,VTIP,51.48620009767208,51.59599685668945,51.47621615100506,51.59599685668945,1692100,0.0,0
2021-03-25,VTIP,51.560001373291016,51.61000061035156,51.540000915527344,51.599998474121094,2405200,0.094,0
2021-03-26,VTIP,51.63999938964844,51.689998626708984,51.619998931884766,51.63999938964844,1294289,0.0,0
2021-03-19,VWOB,77.69999694824219,77.91000366210938,77.5199966430664,77.80000305175781,542500,0.0,0
