Date,Symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-30,BIV,92.53329755606907,92.55323028564452,92.44358126045614,92.55323028564453,763800,0.0,0
2020-12-31,BIV,92.57317062022935,92.61304368438961,92.53329755606907,92.55323028564453,718500,0.0,0
2021-01-04,BIV,92.50339178179668,92.56319757367206,92.433615822939,92.53329467773438,1257300,0.0,0
2021-01-05,BIV,92.493425708414,92.493425708414,92.3040305524141,92.4037094116211,1471700,0.0,0
2021-01-06,BIV,92.264151668757,92.4834497081872,91.86543625707552,91.9950180053711,1235700,0.0,0
2021-01-07,BIV,91.85547162812797,91.90530725508818,91.8056283961583,91.87540435791016,1682700,0.0,0
2021-01-08,BIV,91.77572095515897,91.85546708035842,91.57636324716943,91.6860122680664,1238400,0.0,0
2021-01-11,BIV,91.62620193224335,91.62620193224335,91.47667984375218,91.49662017822266,981100,0.0,0
2021-01-12,BIV,91.37699769228972,91.54645250413319,91.21751304732206,91.52651977539062,7766000,0.0,0
2021-01-13,BIV,91.68601288025502,91.91527348547287,91.61623692149189,91.795654296875,1858300,0.0,0
2021-01-14,BIV,91.86543682725343,91.90530228466181,91.63616861960548,91.73584747314453,1302900,0.0,0
2021-01-15,BIV,91.80562591552736,91.91527493889029,91.69597689216441,91.80562591552734,1246700,0.0,0
2021-01-19,BIV,91.73584811019055,91.89534036096782,91.70594521442209,91.84549713134766,1635100,0.0,0
2021-01-20,BIV,91.8056269702159,91.91527599483851,91.79565680297493,91.86544036865234,933300,0.0,0
2021-01-21,BIV,91.79565574840093,91.96511816951316,91.72587978853444,91.80562591552734,1196000,0.0,0
2021-01-22,BIV,91.8454989790238,91.87540187539383,91.7657528520309,91.80562591552734,914200,0.0,0
2021-01-25,BIV,91.9551463942722,92.0647954157176,91.90530316452099,92.00498962402344,1504900,0.0,0
2021-01-26,BIV,92.02492810970179,92.10467424028876,91.94518197911484,92.04486083984375,1350300,0.0,0
2021-01-27,BIV,92.16447490731318,92.17444507433416,92.04485571808883,92.11463928222656,1070200,0.0,0
2021-01-28,BIV,92.02492274849696,92.03489291549188,91.87540066360968,91.95514678955078,828600,0.0,0
2021-01-29,BIV,91.77572549898028,91.92524758987983,91.76575533158446,91.87540435791016,875800,0.0,0
2021-02-01,BIV,91.90936286224655,92.06911444225508,91.85943620851636,91.94929504394531,1388300,0.154,0
2021-02-02,BIV,91.81949613160717,91.86942278518649,91.77955633229128,91.80950927734375,1008500,0.0,0
2021-02-03,BIV,91.78954303600278,91.80950912675908,91.67971049249867,91.7296371459961,1162700,0.0,0
2021-02-04,BIV,91.67971060821274,91.78954315185548,91.56987806457,91.78954315185547,784300,0.0,0
2021-02-05,BIV,91.76957687561035,91.83946961981106,91.66972356869127,91.69967651367188,971100,0.0,0
2021-02-08,BIV,91.65974432064816,91.79952980903194,91.63977061217174,91.689697265625,785100,0.0,0
2021-02-09,BIV,91.72963714599611,91.76957694524648,91.65974440174237,91.7296371459961,872100,0.0,0
2021-02-10,BIV,91.80950946245093,91.89937591552733,91.72963748139591,91.89937591552734,716000,0.0,0
2021-02-11,BIV,91.9393155991644,91.9393155991644,91.78954325605085,91.83946990966797,1149400,0.0,0
2021-02-12,BIV,91.70966319387463,91.76957670145994,91.59983065066228,91.60981750488281,1309000,0.0,0
2021-02-16,BIV,91.36019836761068,91.53992365271549,91.06065368652344,91.06065368652344,1203900,0.0,0
2021-02-17,BIV,91.1904602633393,91.22041320800781,91.07064086692756,91.22041320800781,1492500,0.0,0
2021-02-18,BIV,91.11058058422682,91.25036607104661,91.03070098669045,91.18047332763672,1302700,0.0,0
2021-02-19,BIV,91.05067402900143,91.24037854959069,90.79106914777581,90.8509750366211,853800,0.0,0
2021-02-22,BIV,90.78108195403757,90.90090134901743,90.65128332277928,90.68123626708984,3030100,0.0,0
2021-02-23,BIV,90.53146411481868,90.81103508594494,90.51149802448293,90.77110290527344,1828800,0.0,0
2021-02-24,BIV,90.451584436291,90.76111596924773,90.38169169357258,90.73116302490234,1720100,0.0,0
2021-02-25,BIV,90.30181726877001,90.37171000959542,89.27339224616587,89.53298950195312,4050900,0.0,0
2021-02-26,BIV,89.84252235116787,90.22193900442315,89.58291747381556,90.18199920654297,2547600,0.0,0
2021-03-01,BIV,90.19999694824219,90.33000183105469,90.12000274658203,90.29000091552734,2064900,0.138,0
2021-03-02,BIV,90.27999877929688,90.4000015258789,90.20999908447266,90.3499984741211,1163400,0.0,0
2021-03-03,BIV,90.08999633789062,90.08999633789062,89.87999725341797,89.91000366210938,1182400,0.0,0
2021-03-04,BIV,89.97000122070312,90.0,89.43000030517578,89.52999877929688,5396900,0.0,0
2021-03-05,BIV,89.37999725341797,89.43000030517578,89.12999725341797,89.38999938964844,1879500,0.0,0
2021-03-08,BIV,89.16999816894531,89.27999877929688,88.81999969482422,88.81999969482422,953100,0.0,0
2021-03-09,BIV,89.12999725341797,89.25,89.08999633789062,89.23999786376953,703400,0.0,0
2021-03-10,BIV,89.20999908447266,89.5,89.19000244140625,89.41000366210938,1129400,0.0,0
2021-03-11,BIV,89.54000091552734,89.61000061035156,89.37000274658203,89.45999908447266,1843800,0.0,0
2021-03-12,BIV,89.08000183105469,89.3499984741211,88.8499984741211,88.94999694824219,2351400,0.0,0
2020-12-30,BLV,108.8606646542586,109.21895599365233,108.74123926990764,109.21895599365234,422900,0.0,0
2020-12-31,BLV,109.13933983450858,109.30853085504633,109.02986150517937,109.11943054199219,1877200,0.0,0
2021-01-04,BLV,108.55213180791642,108.98009045773296,108.53223010955818,108.73127746582031,1480400,0.0,0
