Date,Symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-12,BIV,89.08000183105469,89.3499984741211,88.8499984741211,88.94999694824219,2351400,0,0
2021-03-15,BIV,89.02999877929688,89.13999938964844,88.9800033569336,89.02999877929688,930000,0,0
2021-03-16,BIV,89.12999725341797,89.19999694824219,89.0199966430664,89.11000061035156,1287800,0,0
2021-03-17,BIV,88.87999725341797,89.29000091552734,88.72000122070312,89.12000274658203,1868200,0,0
2021-03-18,BIV,88.58999633789062,88.73999786376953,88.43000030517578,88.6500015258789,1237800,0,0
2021-03-19,BIV,88.51000213623047,88.70999908447266,88.47000122070312,88.61000061035156,1215808,0,0
2021-03-12,BLV,97.58999633789062,97.69999694824219,96.94000244140625,97.27999877929688,558600,0,0
2021-03-15,BLV,97.37999725341797,97.8499984741211,97.37999725341797,97.73999786376953,260800,0,0
2021-03-16,BLV,97.80999755859375,97.97000122070312,97.1500015258789,97.20999908447266,381400,0,0
2021-03-17,BLV,96.73999786376953,97.38999938964844,96.36000061035156,97.2300033569336,610500,0,0
2021-03-18,BLV,96.0,96.56999969482422,95.80000305175781,96.20999908447266,428600,0,0
2021-03-19,BLV,96.37999725341797,96.81999969482422,96.26000213623047,96.81999969482422,271713,0,0
2021-03-12,BND,84.73999786376953,84.75,84.58000183105469,84.6500015258789,5717100,0,0
2021-03-15,BND,84.66000366210938,84.80000305175781,84.66000366210938,84.75,5012200,0,0
2021-03-16,BND,84.80000305175781,84.8499984741211,84.66000366210938,84.73999786376953,5100100,0,0
2021-03-17,BND,84.5999984741211,84.80000305175781,84.44000244140625,84.70999908447266,5899500,0,0
2021-03-18,BND,84.30000305175781,84.47000122070312,84.22000122070312,84.36000061035156,4905200,0,0
2021-03-19,BND,84.80000305175781,84.47000122070312,84.30000305175781,84.43000030517578,4969218,0,0
2021-03-12,BNDW,79.66000366210938,79.66000366210938,79.54000091552734,79.58000183105469,25900,0,0
2021-03-15,BNDW,79.55000305175781,79.76000213623047,79.55000305175781,79.73999786376953,30200,0,0
2021-03-16,BNDW,79.7300033569336,79.77999877929688,79.62000274658203,79.6500015258789,29300,0,0
2021-03-17,BNDW,79.51000213623047,79.66999816894531,79.43000030517578,79.61000061035156,33700,0,0
2021-03-18,BNDW,79.3499984741211,79.38999938964844,79.25,79.33999633789062,31300,0,0
2021-03-19,BNDW,79.52999877929688,79.52999877929688,79.37999725341797,79.44999694824219,25791,0,0
2021-03-12,BNDX,57.130001068115234,57.130001068115234,57.08000183105469,57.130001068115234,2733800,0,0
2021-03-15,BNDX,57.15999984741211,57.27000045776367,57.15999984741211,57.27000045776367,2954800,0,0
2021-03-16,BNDX,57.27000045776367,57.279998779296875,57.20000076293945,57.209999084472656,3005400,0,0
2021-03-17,BNDX,57.099998474121094,57.18000030517578,57.040000915527344,57.099998474121094,3179200,0,0
2021-03-18,BNDX,56.95000076293945,56.97999954223633,56.900001525878906,56.97999954223633,2844700,0,0
2021-03-19,BNDX,57.040000915527344,57.11000061035156,57.02000045776367,57.08000183105469,2111994,0,0
2021-03-12,BSV,82.19000244140625,82.30000305175781,82.13999938964844,82.18000030517578,2459500,0,0
2021-03-15,BSV,82.16000366210938,82.19999694824219,82.1500015258789,82.19999694824219,1911900,0,0
2021-03-16,BSV,82.19999694824219,82.25,82.19000244140625,82.2300033569336,3867800,0,0
2021-03-17,BSV,82.19999694824219,82.36000061035156,82.16999816894531,82.29000091552734,2977000,0,0
2021-03-18,BSV,82.18000030517578,82.26000213623047,82.12000274658203,82.19999694824219,3212400,0,0
2021-03-19,BSV,82.1500015258789,82.2300033569336,82.12999725341797,82.18000030517578,2247454,0,0
2021-03-12,EDV,125.88999938964844,125.95999908447266,124.87000274658203,125.30999755859375,251100,0,0
2021-03-15,EDV,125.87000274658203,126.66999816894531,125.81999969482422,126.31999969482422,108900,0,0
2021-03-16,EDV,126.44000244140625,126.63999938964844,124.87000274658203,125.80000305175781,96500,0,0
2021-03-17,EDV,124.19999694824219,124.69000244140625,123.01000213623047,124.38999938964844,709500,0,0
2021-03-18,EDV,121.98999786376953,123.47000122070312,121.98999786376953,122.87000274658203,738900,0,0
2021-03-19,EDV,123.0999984741211,124.0,122.83999633789062,123.91999816894531,642760,0,0
2021-03-12,VCEB,72.12000274658203,72.5,71.93499755859375,71.9800033569336,34400,0,0
2021-03-15,VCEB,71.98999786376953,72.13999938964844,71.98999786376953,72.0780029296875,11000,0,0
2021-03-16,VCEB,72.16999816894531,72.19999694824219,72.00499725341797,72.12000274658203,10500,0,0
2021-03-17,VCEB,71.87999725341797,72.30000305175781,71.79000091552734,72.12999725341797,6400,0,0
2021-03-18,VCEB,71.66999816894531,71.87000274658203,71.56500244140625,71.7750015258789,19700,0,0
2021-03-19,VCEB,71.77999877929688,71.875,71.73999786376953,71.84529876708984,18752,0,0
2021-03-12,VCIT,93.08999633789062,93.19000244140625,92.83999633789062,92.93000030517578,2908300,0,0
2021-03-15,VCIT,92.9000015258789,93.0999984741211,92.87000274658203,93.05000305175781,2026000,0,0
2021-03-16,VCIT,93.12000274658203,93.16999816894531,92.9800033569336,93.05000305175781,3446000,0,0
2021-03-17,VCIT,92.80999755859375,93.37000274658203,92.69000244140625,93.19999694824219,3915100,0,0
2021-03-18,VCIT,92.55999755859375,92.76000213623047,92.43000030517578,92.68000030517578,6167800,0,0
2021-03-19,VCIT,92.55999755859375,92.73500061035156,92.5,92.62000274658203,3994771,0,0
2021-03-12,VCLT,100.19000244140625,100.37000274658203,99.3499984741211,99.52999877929688,613100,0,0
2021-03-15,VCLT,99.5199966430664,100.1500015258789,99.5199966430664,99.95999908447266,526700,0,0
2021-03-16,VCLT,100.12000274658203,100.25,99.45999908447266,99.73999786376953,2945400,0,0
2021-03-17,VCLT,99.0999984741211,99.88999938964844,98.81999969482422,99.69999694824219,2545900,0,0
2021-03-18,VCLT,98.41999816894531,99.25,98.37000274658203,98.8499984741211,1897900,0,0
2021-03-19,VCLT,99.48999786376953,99.48999786376953,98.75,99.33000183105469,1024064,0,0
2021-03-12,VCSH,82.3499984741211,82.38999938964844,82.29000091552734,82.30999755859375,2641300,0,0
2021-03-15,VCSH,82.30000305175781,82.37000274658203,82.29000091552734,82.33999633789062,3107000,0,0
2021-03-16,VCSH,82.4000015258789,82.41000366210938,82.36000061035156,82.36000061035156,2087200,0,0
2021-03-17,VCSH,82.33999633789062,82.55999755859375,82.31999969482422,82.5199966430664,5296600,0,0
2021-03-18,VCSH,82.37000274658203,82.38999938964844,82.27999877929688,82.33999633789062,5300500,0,0
2021-03-19,VCSH,82.33000183105469,82.37000274658203,82.28359985351562,82.33000183105469,3613627,0,0
2021-03-12,VGIT,67.51000213623047,67.5199966430664,67.44999694824219,67.51000213623047,926100,0,0
2021-03-15,VGIT,67.5,67.56999969482422,67.5,67.52999877929688,556500,0,0
2021-03-16,VGIT,67.58999633789062,67.62000274658203,67.5199966430664,67.55000305175781,531300,0,0
2021-03-17,VGIT,67.43000030517578,67.68000030517578,67.37000274658203,67.58999633789062,839900,0,0
2021-03-18,VGIT,67.2699966430664,67.38999938964844,67.22000122070312,67.3499984741211,1124700,0,0
2021-03-19,VGIT,67.23999786376953,67.38999938964844,67.23999786376953,67.33000183105469,878296,0,0
2021-03-12,VGLT,83.16999816894531,83.19000244140625,82.7300033569336,83.0199966430664,861400,0,0
2021-03-15,VGLT,83.23999786376953,83.58000183105469,83.19000244140625,83.45999908447266,522400,0,0
2021-03-16,VGLT,83.2699966430664,83.58999633789062,82.83999633789062,83.19999694824219,565100,0,0
2021-03-17,VGLT,82.4800033569336,82.69000244140625,81.91999816894531,82.55999755859375,847900,0,0
2021-03-18,VGLT,81.37999725341797,82.05999755859375,81.31999969482422,81.80000305175781,867200,0,0
2021-03-19,VGLT,81.81999969482422,82.27999877929688,81.69000244140625,82.27999877929688,618918,0,0
2021-03-12,VGSH,61.5099983215332,61.52000045776367,61.5,61.52000045776367,1352200,0,0
2021-03-15,VGSH,61.5099983215332,61.52000045776367,61.5,61.52000045776367,881400,0,0
2021-03-16,VGSH,61.52000045776367,61.54999923706055,61.52000045776367,61.52000045776367,867200,0,0
2021-03-17,VGSH,61.5099983215332,61.560001373291016,61.5099983215332,61.540000915527344,788400,0,0
2021-03-18,VGSH,61.52000045776367,61.529998779296875,61.5,61.529998779296875,904400,0,0
2021-03-19,VGSH,61.52000045776367,61.54999923706055,61.5099983215332,61.529998779296875,821295,0,0
2021-03-12,VMBS,53.5099983215332,53.529998779296875,53.470001220703125,53.4900016784668,1381800,0,0
2021-03-15,VMBS,53.470001220703125,53.5,53.43000030517578,53.459999084472656,977300,0,0
2021-03-16,VMBS,53.459999084472656,53.470001220703125,53.43000030517578,53.45000076293945,1031300,0,0
2021-03-17,VMBS,53.34000015258789,53.5,53.34000015258789,53.45000076293945,1554700,0,0
2021-03-18,VMBS,53.29999923706055,53.34000015258789,53.290000915527344,53.33000183105469,1075800,0,0
2021-03-19,VMBS,53.28099822998047,53.33000183105469,53.25,53.310001373291016,840186,0,0
2021-03-12,VTC,89.19999694824219,89.19999694824219,88.70999908447266,88.75,44700,0,0
2021-03-15,VTC,88.5999984741211,89.05000305175781,88.5999984741211,88.93000030517578,66000,0,0
2021-03-16,VTC,88.94999694824219,89.08999633789062,88.80999755859375,88.86000061035156,41400,0,0
2021-03-17,VTC,88.72000122070312,89.08000183105469,88.46099853515625,88.95999908447266,46500,0,0
2021-03-18,VTC,88.47000122070312,88.61199951171875,88.26000213623047,88.4800033569336,90100,0,0
2021-03-19,VTC,88.45999908447266,88.68000030517578,88.41999816894531,88.5999984741211,50939,0,0
2021-03-12,VTEB,54.68000030517578,54.68000030517578,54.54999923706055,54.650001525878906,1427700,0,0
2021-03-15,VTEB,54.68000030517578,54.720001220703125,54.66999816894531,54.68000030517578,860600,0,0
2021-03-16,VTEB,54.70000076293945,54.77000045776367,54.70000076293945,54.7400016784668,995200,0,0
2021-03-17,VTEB,54.650001525878906,54.70000076293945,54.61000061035156,54.650001525878906,1132100,0,0
2021-03-18,VTEB,54.58000183105469,54.58000183105469,54.380001068115234,54.45000076293945,1283300,0,0
2021-03-19,VTEB,54.5,54.5,54.400001525878906,54.470001220703125,1105737,0,0
2021-03-12,VTIP,51.59000015258789,51.599998474121094,51.540000915527344,51.599998474121094,1743800,0,0
2021-03-15,VTIP,51.56999969482422,51.650001525878906,51.54999923706055,51.63999938964844,2012800,0,0
2021-03-16,VTIP,51.65999984741211,51.720001220703125,51.650001525878906,51.720001220703125,1396800,0,0
2021-03-17,VTIP,51.689998626708984,51.810001373291016,51.630001068115234,51.72999954223633,1924000,0,0
2021-03-18,VTIP,51.63999938964844,51.65999984741211,51.529998779296875,51.54999923706055,2284900,0,0
2021-03-19,VTIP,51.529998779296875,51.54999923706055,51.5,51.540000915527344,1177129,0,0
2021-03-12,VWOB,77.4000015258789,77.56999969482422,77.05999755859375,77.26000213623047,527500,0,0
2021-03-15,VWOB,77.5199966430664,77.70999908447266,77.47000122070312,77.66000366210938,284500,0,0
2021-03-16,VWOB,78.12999725341797,78.18000030517578,77.91000366210938,78.08000183105469,234400,0,0
2021-03-17,VWOB,77.69999694824219,78.73999786376953,77.43000030517578,78.62000274658203,442000,0,0
2021-03-18,VWOB,77.58999633789062,77.8499984741211,77.47000122070312,77.51000213623047,396000,0,0
2021-03-19,VWOB,77.69999694824219,77.89399719238281,77.52010345458984,77.80000305175781,542486,0,0
2021-03-12,ESGV,73.37000274658203,73.58000183105469,72.94999694824219,73.56999969482422,240100,0,0
2021-03-15,ESGV,73.77999877929688,74.18000030517578,73.27999877929688,74.16000366210938,196000,0,0
2021-03-16,ESGV,74.44000244140625,74.48999786376953,73.83000183105469,74.05999755859375,345100,0,0
2021-03-17,ESGV,73.81999969482422,74.43000030517578,73.41999816894531,74.2699966430664,191900,0,0
2021-03-18,ESGV,73.83000183105469,74.04000091552734,72.86000061035156,72.9800033569336,163300,0,0
2021-03-19,ESGV,72.91000366210938,73.12650299072266,72.30000305175781,72.81999969482422,187445,0,0
2021-03-12,IVOG,193.72000122070312,195.3699951171875,193.1699981689453,195.36000061035156,7600,0,0
2021-03-15,IVOG,195.49000549316406,198.49000549316406,195.49000549316406,198.49000549316406,11300,0,0
2021-03-16,IVOG,199.1300048828125,199.1300048828125,196.1300048828125,196.27000427246094,8100,0,0
2021-03-17,IVOG,194.61000061035156,196.5500030517578,193.8000030517578,196.44000244140625,6600,0,0
2021-03-18,IVOG,195.9199981689453,196.5500030517578,191.88999938964844,191.88999938964844,6000,0,0
2021-03-19,IVOG,192.32000732421875,194.2899932861328,191.7899932861328,193.0673065185547,7816,0,0
2021-03-12,IVOO,176.89999389648438,178.91000366210938,176.89999389648438,178.8000030517578,19800,0,0
2021-03-15,IVOO,179.11000061035156,181.30999755859375,178.6300048828125,181.25,27700,0,0
2021-03-16,IVOO,181.38999938964844,181.38999938964844,178.39999389648438,178.9499969482422,36100,0,0
2021-03-17,IVOO,178.27000427246094,180.17999267578125,177.24000549316406,180.11000061035156,24500,0,0
2021-03-18,IVOO,179.38999938964844,180.94000244140625,176.22999572753906,176.63999938964844,26600,0,0
2021-03-19,IVOO,176.1300048828125,178.1699981689453,175.2071075439453,176.5500030517578,28816,0,0
2021-03-12,IVOV,156.8800048828125,159.00999450683594,156.8800048828125,158.8800048828125,41200,0,0
2021-03-15,IVOV,159.7899932861328,160.72000122070312,158.24000549316406,160.67999267578125,87900,0,0
2021-03-16,IVOV,160.99000549316406,160.99000549316406,158.25999450683594,158.63999938964844,53000,0,0
2021-03-17,IVOV,158.61000061035156,159.8300018310547,157.5,159.75999450683594,40200,0,0
2021-03-18,IVOV,159.5399932861328,161.5800018310547,157.32000732421875,157.66000366210938,51700,0,0
2021-03-19,IVOV,157.33999633789062,158.4550018310547,155.80499267578125,156.92999267578125,42617,0,0
2021-03-12,MGC,138.75999450683594,139.47000122070312,138.4499969482422,139.4499969482422,72400,0,0
2021-03-15,MGC,139.60000610351562,140.19000244140625,138.69000244140625,140.11000061035156,82000,0,0
2021-03-16,MGC,140.4600067138672,140.91000366210938,139.88999938964844,140.25999450683594,408500,0,0
2021-03-17,MGC,139.66000366210938,140.89999389648438,139.30999755859375,140.5,60900,0,0
2021-03-18,MGC,139.64999389648438,140.10000610351562,138.2100067138672,138.25,68200,0,0
2021-03-19,MGC,138.4499969482422,138.7100067138672,137.27999877929688,138.1999969482422,49539,0,0
2021-03-12,MGK,203.91000366210938,205.02999877929688,202.69000244140625,204.91000366210938,167900,0,0
2021-03-15,MGK,205.05999755859375,206.83999633789062,204.25,206.6999969482422,191800,0,0
2021-03-16,MGK,208.0,209.72000122070312,206.88999938964844,207.75999450683594,205600,0,0
2021-03-17,MGK,205.97000122070312,209.3300018310547,205.14999389648438,208.1199951171875,168700,0,0
2021-03-18,MGK,205.33999633789062,206.00999450683594,202.4600067138672,202.75,257100,0,0
2021-03-19,MGK,202.6999969482422,203.77000427246094,201.30499267578125,202.94000244140625,216917,0,0
2021-03-12,MGV,94.66999816894531,95.05000305175781,94.58999633789062,95.0199966430664,131500,0,0
2021-03-15,MGV,95.13999938964844,95.18000030517578,94.29000091552734,95.08999633789062,264100,0,0
2021-03-16,MGV,95.0,95.0,94.45999908447266,94.66000366210938,150900,0,0
2021-03-17,MGV,94.7699966430664,95.01000213623047,94.20999908447266,94.9000015258789,178700,0,0
2021-03-18,MGV,94.9800033569336,95.70999908447266,94.47000122070312,94.66999816894531,150000,0,0
2021-03-19,MGV,94.5999984741211,94.70950317382812,93.70999908447266,94.23999786376953,407443,0,0
2021-03-12,VAW,172.16000366210938,172.97999572753906,171.7100067138672,172.97999572753906,101800,0,0
2021-03-15,VAW,172.97000122070312,172.97000122070312,170.8300018310547,172.82000732421875,146600,0,0
2021-03-16,VAW,172.64999389648438,172.64999389648438,170.22999572753906,171.05999755859375,127500,0,0
2021-03-17,VAW,170.9600067138672,173.25,170.69000244140625,172.80999755859375,207200,0,0
2021-03-18,VAW,172.5500030517578,174.8000030517578,171.47999572753906,171.83999633789062,139900,0,0
2021-03-19,VAW,172.0399932861328,172.05999755859375,168.89999389648438,171.0,157205,0,0
2021-03-12,VB,219.74000549316406,221.52000427246094,219.02000427246094,221.22999572753906,647400,0,0
2021-03-15,VB,221.67999267578125,223.6199951171875,220.8000030517578,223.47999572753906,551500,0,0
2021-03-16,VB,223.5399932861328,223.5399932861328,219.1999969482422,220.44000244140625,655000,0,0
